"TITLE";"STATUS";"SLUG";"LONG DESCRIPTION";"TYPE";"ADDITIONALTYPES";"PRICE";"PRICERANGE";"INSTOCK";"SOLDCOUNT";"AVAILABLESINCE";"LASTCHECKEDAT";"IMAGE";"DISCOUNTS";"ARTICLENUMBERS";"ARTICLECATEGORY";"DIMENSIONS";"COLORS"
"Handmade Fresh Shirt";"Published";"voluptatibus-ut-non";"Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support";"Wallet";"[""Sunglasses""]";"662";"{""min"":529.6,""max"":794.4}";"false";"611";"Tue Aug 27 2024 13:23:58 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":21,""price"":808},{""quantity"":78,""price"":257},{""quantity"":80,""price"":510}]";"[null,null]";"Accessories";"{""width"":75.58,""height"":78.14,""depth"":79.52}";"[{""hex"":""#DC143C"",""name"":""Crimson""},{""hex"":""#7FFF00"",""name"":""Chartreuse""}]"
"Practical Plastic Cheese";"Published";"earum-repellat-et";"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals";"Shoes";"[""Tie"",""Shirt""]";"487";"{""min"":389.6,""max"":584.4}";"true";"286";"Sun Sep 22 2024 11:20:08 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":99,""price"":95}]";"[null,null]";"Apparel";"{""width"":34.42,""height"":26.06,""depth"":11.15}";"[{""hex"":""#808000"",""name"":""Olive""}]"
"Rustic Rubber Shoes";"Deleted";"animi-recusandae-nobis";"New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart";"Wallet";"[""Bag""]";"699";"{""min"":559.2,""max"":838.8}";"true";"388";"Tue Oct 29 2024 19:20:48 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":80,""price"":535}]";"[null,null,null]";"Accessories";"{""width"":73.54,""height"":32.41,""depth"":37.27}";"[{""hex"":""#556B2F"",""name"":""DarkOliveGreen""},{""hex"":""#483D8B"",""name"":""DarkSlateBlue""}]"
"Unbranded Cotton Table";"Deleted";"dolorem-dolores-vel";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Shoes";"[""Cap""]";"170";"{""min"":136,""max"":204}";"false";"978";"Sat Apr 20 2024 03:57:20 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":46,""price"":555}]";"[null]";"Apparel";"{""width"":62.76,""height"":84.39,""depth"":76.08}";"[{""hex"":""#B8860B"",""name"":""DarkGoldenRod""}]"
"Tasty Concrete Shoes";"Published";"sunt-suscipit-facilis";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Cap";"[""Shoes""]";"37";"{""min"":29.6,""max"":44.4}";"false";"170";"Tue Feb 20 2024 10:57:44 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":71,""price"":878},{""quantity"":64,""price"":924},{""quantity"":91,""price"":246}]";"[null,null]";"Apparel";"{""width"":88.15,""height"":71.09,""depth"":42.11}";"[{""hex"":""#800000"",""name"":""Maroon""},{""hex"":""#808000"",""name"":""Olive""},{""hex"":""#808080"",""name"":""Gray""},{""hex"":""#C0C0C0"",""name"":""Silver""}]"
"Rustic Granite Hat";"Published";"ipsam-distinctio-pariatur";"Carbonite web goalkeeper gloves are ergonomically designed to give easy fit";"Notebook";"[""Calendar""]";"743";"{""min"":594.4,""max"":891.6}";"true";"69";"Sun Jun 02 2024 13:05:41 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":19,""price"":150},{""quantity"":13,""price"":566},{""quantity"":43,""price"":23}]";"[null,null]";"Office";"{""width"":62.88,""height"":43.97,""depth"":39.83}";"[{""hex"":""#BDB76B"",""name"":""DarkKhaki""},{""hex"":""#B8860B"",""name"":""DarkGoldenRod""}]"
"Refined Metal Bacon";"Published";"consequatur-in-sapiente";"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive";"Notebook";"[""Calendar"",""Pen""]";"853";"{""min"":682.4000000000001,""max"":1023.5999999999999}";"true";"579";"Thu Sep 12 2024 03:47:26 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":1,""price"":740},{""quantity"":72,""price"":545}]";"[null,null]";"Office";"{""width"":31.53,""height"":84.32,""depth"":10.3}";"[{""hex"":""#FAEBD7"",""name"":""AntiqueWhite""},{""hex"":""#F0F8FF"",""name"":""AliceBlue""},{""hex"":""#808000"",""name"":""Olive""},{""hex"":""#000080"",""name"":""Navy""}]"
"Gorgeous Granite Table";"Published";"et-voluptatibus-ut";"New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart";"Pen";"[""Notebook"",""Mug""]";"124";"{""min"":99.2,""max"":148.79999999999998}";"false";"854";"Sat Feb 24 2024 16:33:34 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":45,""price"":528},{""quantity"":72,""price"":420},{""quantity"":33,""price"":534}]";"[null]";"Office";"{""width"":31.6,""height"":99.95,""depth"":76.84}";"[{""hex"":""#00FFFF"",""name"":""Cyan""},{""hex"":""#F0F8FF"",""name"":""AliceBlue""},{""hex"":""#556B2F"",""name"":""DarkOliveGreen""},{""hex"":""#FFE4C4"",""name"":""Bisque""}]"
"Small Wooden Chicken";"Published";"voluptatem-molestias-a";"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals";"Mug";"[]";"873";"{""min"":698.4000000000001,""max"":1047.6}";"true";"689";"Sat Dec 28 2024 02:25:06 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":28,""price"":496}]";"[null,null]";"Office";"{""width"":87.12,""height"":69.84,""depth"":65.59}";"[{""hex"":""#800000"",""name"":""Maroon""},{""hex"":""#000080"",""name"":""Navy""},{""hex"":""#FFA500"",""name"":""Orange""},{""hex"":""#FF00FF"",""name"":""Magenta""}]"
"Refined Cotton Gloves";"Published";"ut-occaecati-quis";"The Football Is Good For Training And Recreational Purposes";"Pants";"[]";"79";"{""min"":63.2,""max"":94.8}";"true";"654";"Wed Jan 01 2025 07:47:08 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":41,""price"":748}]";"[null,null]";"Apparel";"{""width"":65.77,""height"":86.47,""depth"":74.4}";"[{""hex"":""#006400"",""name"":""DarkGreen""},{""hex"":""#008B8B"",""name"":""DarkCyan""}]"
"Gorgeous Wooden Towels";"Published";"quis-reprehenderit-eum";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Bag";"[]";"747";"{""min"":597.6,""max"":896.4}";"true";"864";"Sun Jun 23 2024 00:59:29 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":25,""price"":57},{""quantity"":84,""price"":592},{""quantity"":79,""price"":131}]";"[null,null]";"Accessories";"{""width"":53.52,""height"":55.43,""depth"":76.25}";"[{""hex"":""#C0C0C0"",""name"":""Silver""},{""hex"":""#FAEBD7"",""name"":""AntiqueWhite""},{""hex"":""#DC143C"",""name"":""Crimson""},{""hex"":""#800000"",""name"":""Maroon""}]"
"Intelligent Plastic Shoes";"Published";"sit-recusandae-non";"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016";"Wallet";"[]";"440";"{""min"":352,""max"":528}";"true";"28";"Sat Oct 19 2024 21:45:38 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":39,""price"":884},{""quantity"":26,""price"":255}]";"[null,null]";"Accessories";"{""width"":9.61,""height"":72.77,""depth"":45.31}";"[{""hex"":""#F5F5DC"",""name"":""Beige""},{""hex"":""#00008B"",""name"":""DarkBlue""},{""hex"":""#000000"",""name"":""Black""},{""hex"":""#800080"",""name"":""Purple""}]"
"Handmade Metal Car";"Deleted";"ipsam-voluptas-aut";"Carbonite web goalkeeper gloves are ergonomically designed to give easy fit";"Sunglasses";"[]";"45";"{""min"":36,""max"":54}";"true";"111";"Sun Jul 07 2024 05:09:41 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":78,""price"":48},{""quantity"":33,""price"":953},{""quantity"":51,""price"":5}]";"[null]";"Accessories";"{""width"":47.14,""height"":90.51,""depth"":22.18}";"[{""hex"":""#D2691E"",""name"":""Chocolate""}]"
"Sleek Wooden Bacon";"Published";"sint-architecto-sit";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Calendar";"[""Pen"",""Mug""]";"838";"{""min"":670.4000000000001,""max"":1005.5999999999999}";"false";"412";"Thu Aug 29 2024 06:44:23 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":35,""price"":131}]";"[null,null]";"Office";"{""width"":85.65,""height"":54.44,""depth"":8.05}";"[{""hex"":""#B8860B"",""name"":""DarkGoldenRod""}]"
"Practical Wooden Chair";"Published";"ea-eos-at";"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J";"Shirt";"[""Pants"",""Shoes""]";"849";"{""min"":679.2,""max"":1018.8}";"true";"426";"Tue Jun 04 2024 05:23:21 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":14,""price"":352}]";"[null,null]";"Apparel";"{""width"":42.78,""height"":3.11,""depth"":95.7}";"[{""hex"":""#DC143C"",""name"":""Crimson""}]"
"Intelligent Frozen Towels";"Published";"officiis-qui-numquam";"The Football Is Good For Training And Recreational Purposes";"Notebook";"[""Calendar"",""Mug""]";"14";"{""min"":11.200000000000001,""max"":16.8}";"true";"901";"Sat Oct 19 2024 00:57:43 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":4,""price"":402},{""quantity"":2,""price"":629},{""quantity"":14,""price"":221}]";"[null,null,null]";"Office";"{""width"":18.87,""height"":82.66,""depth"":45.52}";"[{""hex"":""#556B2F"",""name"":""DarkOliveGreen""}]"
"Incredible Steel Pizza";"Published";"porro-quam-fugiat";"The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients";"Calendar";"[""Pen""]";"168";"{""min"":134.4,""max"":201.6}";"false";"85";"Sun Oct 27 2024 18:53:25 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":19,""price"":339},{""quantity"":22,""price"":829},{""quantity"":57,""price"":890}]";"[null,null]";"Office";"{""width"":63.54,""height"":67.89,""depth"":52.14}";"[{""hex"":""#FF0000"",""name"":""Red""},{""hex"":""#5F9EA0"",""name"":""CadetBlue""},{""hex"":""#808080"",""name"":""Gray""},{""hex"":""#FFEBCD"",""name"":""BlanchedAlmond""}]"
"Awesome Granite Fish";"Deleted";"qui-est-sit";"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016";"Bag";"[]";"290";"{""min"":232,""max"":348}";"true";"29";"Tue Dec 17 2024 01:44:00 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":43,""price"":70},{""quantity"":81,""price"":242},{""quantity"":18,""price"":686}]";"[null,null,null]";"Accessories";"{""width"":52.47,""height"":92.69,""depth"":95.73}";"[{""hex"":""#000080"",""name"":""Navy""},{""hex"":""#008080"",""name"":""Teal""},{""hex"":""#A52A2A"",""name"":""Brown""},{""hex"":""#808000"",""name"":""Olive""}]"
"Awesome Steel Keyboard";"Published";"dignissimos-maiores-voluptate";"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J";"Wallet";"[""Watch""]";"961";"{""min"":768.8000000000001,""max"":1153.2}";"true";"911";"Tue Jun 18 2024 04:24:06 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":4,""price"":550}]";"[null,null]";"Accessories";"{""width"":7.59,""height"":69.71,""depth"":14.42}";"[{""hex"":""#7FFF00"",""name"":""Chartreuse""},{""hex"":""#7FFFD4"",""name"":""Aquamarine""},{""hex"":""#8B0000"",""name"":""DarkRed""},{""hex"":""#7FFF00"",""name"":""Chartreuse""}]"
"Awesome Granite Computer";"Published";"nobis-soluta-aspernatur";"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive";"Socks";"[""Shoes""]";"268";"{""min"":214.4,""max"":321.59999999999997}";"false";"833";"Sun Feb 04 2024 05:46:40 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":45,""price"":183},{""quantity"":51,""price"":475},{""quantity"":20,""price"":577}]";"[null]";"Apparel";"{""width"":80.34,""height"":16.34,""depth"":6.57}";"[{""hex"":""#FFA500"",""name"":""Orange""}]"
"Unbranded Steel Tuna";"Published";"dolorem-odit-quo";"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive";"Cap";"[""Shirt""]";"89";"{""min"":71.2,""max"":106.8}";"true";"967";"Wed Jul 10 2024 12:34:22 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":59,""price"":796},{""quantity"":87,""price"":760},{""quantity"":11,""price"":371}]";"[null]";"Apparel";"{""width"":39.79,""height"":37.66,""depth"":8.57}";"[{""hex"":""#A52A2A"",""name"":""Brown""},{""hex"":""#FF0000"",""name"":""Red""},{""hex"":""#008B8B"",""name"":""DarkCyan""},{""hex"":""#FFA500"",""name"":""Orange""}]"
"Tasty Fresh Computer";"Published";"molestiae-aut-quis";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Pants";"[]";"834";"{""min"":667.2,""max"":1000.8}";"true";"107";"Mon Dec 02 2024 08:16:14 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":76,""price"":49},{""quantity"":70,""price"":675}]";"[null]";"Apparel";"{""width"":83.07,""height"":21.3,""depth"":61.96}";"[{""hex"":""#5F9EA0"",""name"":""CadetBlue""},{""hex"":""#0000FF"",""name"":""Blue""},{""hex"":""#8A2BE2"",""name"":""BlueViolet""}]"
"Refined Wooden Shoes";"Unpublished";"mollitia-necessitatibus-sint";"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016";"Pen";"[]";"292";"{""min"":233.60000000000002,""max"":350.4}";"true";"86";"Sun Jun 02 2024 18:01:23 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":19,""price"":267},{""quantity"":21,""price"":998},{""quantity"":61,""price"":115}]";"[null,null]";"Office";"{""width"":24.52,""height"":24.02,""depth"":2.68}";"[{""hex"":""#008080"",""name"":""Teal""}]"
"Awesome Soft Car";"Published";"ut-voluptatem-eligendi";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Notebook";"[]";"665";"{""min"":532,""max"":798}";"true";"198";"Thu Jan 25 2024 00:25:57 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":26,""price"":455},{""quantity"":50,""price"":766}]";"[null,null]";"Office";"{""width"":28.08,""height"":49.55,""depth"":44.34}";"[{""hex"":""#FFFFFF"",""name"":""White""},{""hex"":""#D2691E"",""name"":""Chocolate""}]"
"Small Soft Gloves";"Published";"alias-fuga-mollitia";"New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart";"Sunglasses";"[]";"125";"{""min"":100,""max"":150}";"true";"759";"Tue Jul 30 2024 00:23:04 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":78,""price"":34},{""quantity"":97,""price"":372},{""quantity"":20,""price"":597}]";"[null,null,null]";"Accessories";"{""width"":60.86,""height"":13.89,""depth"":60.95}";"[{""hex"":""#F0FFFF"",""name"":""Azure""},{""hex"":""#000080"",""name"":""Navy""},{""hex"":""#A9A9A9"",""name"":""DarkGray""},{""hex"":""#000080"",""name"":""Navy""}]"
"Handmade Concrete Gloves";"Published";"minima-accusamus-quod";"The Football Is Good For Training And Recreational Purposes";"Shoes";"[""Socks""]";"445";"{""min"":356,""max"":534}";"true";"161";"Sat Dec 21 2024 20:00:02 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":51,""price"":429},{""quantity"":45,""price"":288}]";"[null,null,null]";"Apparel";"{""width"":37.72,""height"":21.16,""depth"":48.27}";"[{""hex"":""#FFFF00"",""name"":""Yellow""},{""hex"":""#00CED1"",""name"":""DarkTurquoise""}]"
